epoch,train_loss,val_pr_auc
1,0.6139021145259992,0.139012664770029
2,0.5262693933904613,0.15773519375021106
3,0.5041572223761649,0.16702485124791822
4,0.49311692077822517,0.1691610336392756
5,0.48355978131442007,0.17197678487992096
6,0.4769425446530294,0.17179361633857695
7,0.47210730264447387,0.17564002563849562
8,0.4626656391695093,0.17459301461499196
9,0.4566256283625376,0.17531788224207373
10,0.4508927606190575,0.17234156467283424
11,0.44427663842733495,0.17321642620082206
12,0.4376374204463504,0.17051069656257256
13,0.4294796654279976,0.1705632972159125
14,0.42290283925312955,0.16309737636425403
15,0.4168052500789885,0.16868293197728504
16,0.41036328871856237,0.16905735214661813
17,0.40337561777320347,0.17045165136249726
