epoch,train_loss,val_pr_auc
1,0.5990111095462273,0.15162907184763325
2,0.5236790411551595,0.16378749172446183
3,0.5027238991551768,0.16847839846527962
4,0.4946238462037803,0.1716789773355936
5,0.48310711575825804,0.16999191271960287
6,0.4788569129108315,0.17241404750878392
7,0.47024406567723653,0.1741779505030624
8,0.46317169797435387,0.17459739454766865
9,0.46120714834718707,0.17500275107635493
10,0.45411118988054006,0.17455161259961216
11,0.44540726180230555,0.1760347539613949
12,0.4414997597328687,0.17135147048694027
13,0.43513783754954194,0.17084255783686467
14,0.42780271782654067,0.17176902391387625
15,0.4217044216540758,0.17227818216793175
16,0.4150512337896228,0.17465581153536908
17,0.40486220060154554,0.17242266579351004
18,0.39968046779755856,0.17073919701353668
19,0.3885446427676943,0.16980765682585636
20,0.3834929265105614,0.17050573471023112
21,0.3751230474765156,0.16924243384652957
