epoch,train_loss,val_pr_auc
1,0.5945533061006005,0.15474282599095235
2,0.5207848063034487,0.1696368438240598
3,0.5005980067654382,0.1741433640132111
4,0.4914334840129889,0.17683132183129108
5,0.48147866113440924,0.17630969509058675
6,0.47191959326758115,0.17865667567916763
7,0.4663509830941137,0.17624894485540019
8,0.461270597055952,0.178416677970206
9,0.45544558268887203,0.17392507786206274
10,0.44993284246067605,0.17481740436487575
11,0.4430063490265376,0.17456120692043492
12,0.4371263102908071,0.17327114266088373
13,0.4335606608209967,0.17051576486906256
14,0.42514867350309044,0.17101765867603913
15,0.4209185293755213,0.16894731456558354
16,0.41118672694286673,0.16975563691969003
