epoch,train_loss,val_pr_auc
1,0.5266377601158675,0.732532670230064
2,0.31248176159493346,0.8289065286913924
3,0.27338195631577555,0.8483050618379978
4,0.26016647328311804,0.863291791522782
5,0.2490248117261802,0.8688401433031612
6,0.24318261627548768,0.8700944018768428
7,0.23552102628931335,0.8738731856221283
8,0.2279517133496338,0.8753558529062607
9,0.22677791072498735,0.8761217024007217
10,0.21752137791818582,0.8770449647671273
11,0.21185583247647558,0.8788491455476317
12,0.2024789060185165,0.8751257738592535
13,0.20091121242756502,0.8750560159685248
14,0.19015601427062398,0.8766261953405843
15,0.18551990306462096,0.8716290564621838
16,0.175236434625306,0.8726935278970565
17,0.16395223506676823,0.872000182505754
18,0.15788766117011566,0.8696831722968624
19,0.14939187992977096,0.8609855153636159
20,0.14327047855705383,0.8665304378423418
21,0.1340799835729944,0.8624585846865894
