epoch,train_loss,val_pr_auc
1,0.5293227503758827,0.6990830986200437
2,0.32189286107885706,0.8175768346957086
3,0.276168619102139,0.8435296503023755
4,0.2580293907582964,0.8548512107069474
5,0.24871170993355132,0.8602081368814247
6,0.23964901741810987,0.866454669456428
7,0.2359933753909155,0.870424264159944
8,0.2311838688708102,0.8742820474574398
9,0.22528494807740207,0.8763713742800466
10,0.21883787503781452,0.877399881939785
11,0.21347470155649043,0.87630778283034
12,0.21032916541353905,0.8753921569103399
13,0.2032811326997528,0.875413689174399
14,0.1952095419550311,0.8750076600544252
15,0.1881435609334135,0.8715054420833996
16,0.18743403429846223,0.870786145545028
17,0.17927466981471168,0.8747369935262506
18,0.16924478827235995,0.8712349401697725
19,0.15987347298341098,0.869715926148417
20,0.15551959240926516,0.869767535991293
