epoch,train_loss,val_pr_auc
1,0.5346926834231537,0.7172108116648398
2,0.31384023588864796,0.8283109618266419
3,0.2696431226254296,0.8500238068619991
4,0.25772577706598226,0.8604727199451425
5,0.24373871949244375,0.8657278839896523
6,0.2354213345059129,0.8682373196726091
7,0.22870502539369397,0.874875089346156
8,0.22266120476558188,0.8736277280683997
9,0.21632379210458014,0.8749868566875311
10,0.20907869607826393,0.8738550506375352
11,0.2043909730795418,0.8730905772551905
12,0.19542350596308208,0.8751203101642235
13,0.18756119538673693,0.8742396898409851
14,0.1808731795627575,0.8714410034129535
15,0.1753632981194528,0.8727149845360225
16,0.16517864922483333,0.8728977800681282
17,0.15678738078501084,0.8706584613431461
18,0.14685498080844278,0.8670795677555343
19,0.138311795732492,0.8648273318288816
20,0.13613767459464984,0.8625457434677378
21,0.12378281945620002,0.8626186639517769
22,0.1130510180041177,0.8573291074929734
