epoch,train_loss,val_pr_auc
1,0.5332711088306541,0.7114642886540841
2,0.3173699667198803,0.8279605915971001
3,0.28110150416520713,0.8510415545733458
4,0.256781741046715,0.8601530593147533
5,0.24753802372812544,0.8660464558501401
6,0.2418779866444071,0.8722885470801753
7,0.233423624016164,0.8734845185110759
8,0.22860253590073937,0.8777044764873235
9,0.22223884891801327,0.8793631225894615
10,0.21708587943169272,0.8795710385770187
11,0.2100136106909191,0.8794905932386158
12,0.20381134049051322,0.877868833514417
13,0.19861509954242798,0.8765046242914064
14,0.1921957204630876,0.8761186816634662
15,0.18566335813694915,0.876021524420916
16,0.17764364879899228,0.874422014001505
17,0.16920601507854632,0.8718411189530051
18,0.16419426998170547,0.8708942824003323
19,0.1550074840456221,0.8692925173934015
20,0.13935751930969886,0.8680061855897303
