epoch,train_loss,val_pr_auc
1,0.5281972202850329,0.7123687215770536
2,0.3173227087428814,0.826259181865804
3,0.27254123841160127,0.8531246151102942
4,0.2581636104678406,0.8612054371406201
5,0.25109343220516767,0.8701850584090488
6,0.2410179943878397,0.8742674474818762
7,0.2326991800107766,0.8786647839504305
8,0.2286779745178871,0.8809557928838625
9,0.22262713407428225,0.8795984169861705
10,0.2165597820968536,0.8781099682269655
11,0.20711884174940626,0.8826314414158241
12,0.20386397430478778,0.8780049574996717
13,0.19514045681458023,0.873527629904616
14,0.18978503687829668,0.8760367179659806
15,0.1811415981413915,0.8742915064109176
16,0.178274990033562,0.8743772795252205
17,0.16779540652900907,0.8732143462864154
18,0.1559643474770548,0.8704468806116146
19,0.14697103051308763,0.8729229533071704
20,0.13799805174574972,0.8671023143247096
21,0.1314010804987613,0.8670347114182817
