epoch,train_loss,val_pr_auc
1,0.4987623760556443,0.6739855898613234
2,0.31356741701317903,0.7435732698872742
3,0.29004839741111293,0.7616737329232997
4,0.27324885835690255,0.7738908955681101
5,0.26776043591709636,0.7838845686579936
6,0.25945200818592096,0.7780774413101107
7,0.2535384174219859,0.7870189030284047
8,0.2511345319130965,0.7889879375490583
9,0.2438803947392224,0.7971137656293961
10,0.23315132122884502,0.7899922781590909
11,0.22805420015813885,0.793769640002282
12,0.22032505282795106,0.7906213964101679
13,0.2118712598952684,0.7980616247306401
14,0.20488297293070262,0.7904638060981427
15,0.20349357245931896,0.7930013998230576
16,0.19301155458706504,0.7892257008092468
17,0.18308034688644445,0.7938741362532409
18,0.1745301334311552,0.7854975809604969
19,0.16791324820892767,0.7894672000399641
20,0.1596684492890409,0.7860135094151287
21,0.15423446044157396,0.7818178511485059
22,0.1477930727694888,0.7819478331692891
23,0.1442016736540902,0.7790272172680127
