epoch,train_loss,val_pr_auc
1,0.5606785929248843,0.6114602717334612
2,0.3300635074377906,0.7393571031454942
3,0.29405078278325625,0.76558313569366
4,0.276353455067952,0.7735741508742291
5,0.26555323567598604,0.7859743643796111
6,0.2580233238016727,0.7898139583153939
7,0.2548858020555562,0.7970707563424978
8,0.23888664469100962,0.8002980697927327
9,0.23237624989026423,0.7988300189613491
10,0.2228909134746157,0.7990403212927614
11,0.21670259143689988,0.7981516697491909
12,0.20907844956329413,0.7972195954208283
13,0.2010964261845516,0.7961969035750452
14,0.19216279468083897,0.7932831835571506
15,0.18426623825686772,0.7918356982158495
16,0.17677646441509057,0.7914275874210112
17,0.1659096421040051,0.7860699411672669
18,0.1567682689814613,0.7857971178967739
