epoch,train_loss,val_pr_auc
1,0.4977968463149322,0.6756054391481767
2,0.31040425923799986,0.7414811940391972
3,0.2848725012224011,0.75464384059941
4,0.27299707088291186,0.7724162657275473
5,0.2658749031419271,0.782405072163711
6,0.25697490301427034,0.7910815012094597
7,0.24773771537288927,0.7948037205626091
8,0.24047268155097953,0.7942127670085969
9,0.23950103147898477,0.7964858392476523
10,0.2285777417000226,0.800997801080777
11,0.22405700859010164,0.8005169853711177
12,0.21557047647481578,0.8026082465779212
13,0.20935026299105164,0.796947463556368
14,0.20165590028429276,0.7985459171922641
15,0.19659717392710765,0.7950083364181312
16,0.18949099342997103,0.7924098697571291
17,0.18217725213854064,0.7942301354201787
18,0.17769083492127066,0.7901218199825556
19,0.17173373640714373,0.7909221531633649
20,0.16198687097294195,0.7923813508141346
21,0.15834480509051296,0.7863785813685767
22,0.15645405348819222,0.7927067281057866
